"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2019,"January 2019","Exports","Switzerland",402,216200,"џэт-рту"
2019,"January 2019","Imports","",402,25060,"џэт-рту"
2019,"January 2019","Imports","Belarus",402,59170,"џэт-рту"
2019,"January 2019","Imports","United States of America",402,30821,"џэт-рту"
2019,"January 2019","Imports","Mongolia",402,101418,"џэт-рту"
2019,"January 2019","Imports","Kazakhstan",402,531201,"џэт-рту"
2019,"January 2019","Exports","Kazakhstan",402,62427,"џэт-рту"
2019,"January 2019","Imports","Armenia",402,32200,"џэт-рту"
2019,"January 2019","Exports","Armenia",402,576,"џэт-рту"
2019,"January 2019","Exports","Belarus",402,10916851,"џэт-рту"
2019,"January 2019","Exports","Uruguay",402,2506889,"џэт-рту"
2019,"January 2019","Exports","Kyrgyzstan",402,62000,"џэт-рту"
2019,"January 2019","Imports","Kyrgyzstan",402,23055,"џэт-рту"
2020,"January 2020","Exports","New Zealand",402,550525,"џэт-рту"
2020,"January 2020","Exports","Ireland",402,18,"џэт-рту"
2020,"January 2020","Exports","Germany",402,3,"џэт-рту"
2020,"January 2020","Imports","Germany",402,14,"џэт-рту"
2020,"January 2020","Exports","South Africa",402,1,"џэт-рту"
2020,"January 2020","Imports","Slovenia",402,114,"џэт-рту"
2020,"January 2020","Imports","Georgia",402,585,"џэт-рту"
2020,"January 2020","Imports","",402,23070,"џэт-рту"
2020,"January 2020","Imports","United States of America",402,55968,"џэт-рту"
2020,"January 2020","Re-exports","Turkey",402,20,"џэт-рту"
2020,"January 2020","Exports","Turkey",402,20,"џэт-рту"
2020,"January 2020","Exports","Ukraine",402,4,"џэт-рту"
2020,"January 2020","Imports","EU-28",402,14,"џэт-рту"
2020,"January 2020","Imports","Belarus",402,248524,"џэт-рту"
2020,"January 2020","Exports","Belarus",402,8578179,"џэт-рту"
2020,"January 2020","Exports","EU-28",402,21,"џэт-рту"
2020,"January 2020","Exports","Armenia",402,4680,"џэт-рту"
2020,"January 2020","Exports","Uruguay",402,1250000,"џэт-рту"
2020,"January 2020","Exports","Switzerland",402,32700,"џэт-рту"
2020,"January 2020","Imports","Kyrgyzstan",402,1203,"џэт-рту"
2020,"January 2020","Imports","Armenia",402,7834,"џэт-рту"
2020,"January 2020","Exports","Kyrgyzstan",402,132000,"џэт-рту"
2020,"January 2020","Imports","Azerbaijan",402,18998,"џэт-рту"
2010,"January 2010","Exports","Lithuania",403,14961,"џэт-рту"
2010,"January 2010","Exports","Switzerland",403,87671,"џэт-рту"
2010,"January 2010","Imports","Rep. of Moldova",403,97173,"џэт-рту"
2010,"January 2010","Exports","Estonia",403,16886,"џэт-рту"
2010,"January 2010","Imports","United States of America",403,NA,"џэт-рту"
2010,"January 2010","Exports","Finland",403,610000,"џэт-рту"
2010,"January 2010","Exports","France",403,88500,"џэт-рту"
2010,"January 2010","Exports","Austria",403,NA,"џэт-рту"
2010,"January 2010","Exports","EU-28",403,836409,"џэт-рту"
2010,"January 2010","Imports","Kazakhstan",403,1768264,"џэт-рту"
2010,"January 2010","Exports","Italy",403,5200,"џэт-рту"
2010,"January 2010","Imports","Armenia",403,15425,"џэт-рту"
2010,"January 2010","Imports","Georgia",403,77465,"џэт-рту"
2010,"January 2010","Exports","Germany",403,94096,"џэт-рту"
2010,"January 2010","Exports","Ukraine",403,76,"џэт-рту"
2010,"January 2010","Imports","Ukraine",403,426682,"џэт-рту"
2010,"January 2010","Exports","Poland",403,6300,"џэт-рту"
2011,"January 2011","Exports","Switzerland",403,1612,"џэт-рту"
2011,"January 2011","Imports","Kazakhstan",403,1700343,"џэт-рту"
2011,"January 2011","Imports","Jordan",403,106,"џэт-рту"
2011,"January 2011","Exports","Belarus",403,2195489,"џэт-рту"
2011,"January 2011","Imports","Kyrgyzstan",403,124727,"џэт-рту"
2011,"January 2011","Imports","Belarus",403,902955,"џэт-рту"
2011,"January 2011","Imports","Ukraine",403,399748,"џэт-рту"
2011,"January 2011","Exports","Ukraine",403,210,"џэт-рту"
2011,"January 2011","Exports","Lithuania",403,73863,"џэт-рту"
2011,"January 2011","Exports","Latvia",403,29493,"џэт-рту"
2011,"January 2011","Exports","New Zealand",403,1131,"џэт-рту"
2011,"January 2011","Exports","France",403,196500,"џэт-рту"
2011,"January 2011","Imports","Armenia",403,23658,"џэт-рту"
2011,"January 2011","Exports","Poland",403,600541,"џэт-рту"
2011,"January 2011","Exports","Belgium",403,75000,"џэт-рту"
2011,"January 2011","Exports","United States of America",403,NA,"џэт-рту"
2011,"January 2011","Exports","Estonia",403,101100,"џэт-рту"
2011,"January 2011","Exports","Finland",403,821800,"џэт-рту"
2011,"January 2011","Imports","United States of America",403,NA,"џэт-рту"
2011,"January 2011","Imports","United Arab Emirates",403,46,"џэт-рту"
2011,"January 2011","Imports","Rep. of Moldova",403,47568,"џэт-рту"
2011,"January 2011","Exports","EU-28",403,2067442,"џэт-рту"
2011,"January 2011","Exports","Italy",403,NA,"џэт-рту"
2011,"January 2011","Imports","Georgia",403,51079,"џэт-рту"
2011,"January 2011","Exports","Germany",403,160792,"џэт-рту"
2012,"January 2012","Exports","Luxembourg",403,NA,"џэт-рту"
2012,"January 2012","Exports","Germany",403,232461,"џэт-рту"
2012,"January 2012","Exports","Poland",403,50254,"џэт-рту"
2012,"January 2012","Exports","Italy",403,6800,"џэт-рту"
2012,"January 2012","Imports","Armenia",403,16104,"џэт-рту"
2012,"January 2012","Exports","Latvia",403,25022,"џэт-рту"
2012,"January 2012","Exports","Lithuania",403,202090,"џэт-рту"
2012,"January 2012","Imports","Kyrgyzstan",403,189083,"џэт-рту"
2012,"January 2012","Imports","Georgia",403,85816,"џэт-рту"
2012,"January 2012","Exports","EU-28",403,1660766,"џэт-рту"
2012,"January 2012","Exports","Serbia",403,3150,"џэт-рту"
2012,"January 2012","Exports","United States of America",403,NA,"џэт-рту"
2012,"January 2012","Exports","Finland",403,802700,"џэт-рту"
2012,"January 2012","Exports","Estonia",403,201200,"џэт-рту"
2012,"January 2012","Imports","Belarus",403,664148,"џэт-рту"
2012,"January 2012","Exports","Kazakhstan",403,33700,"џэт-рту"
2012,"January 2012","Imports","Ukraine",403,356978,"џэт-рту"
2012,"January 2012","Exports","France",403,138800,"џэт-рту"
2012,"January 2012","Exports","Austria",403,NA,"џэт-рту"
2012,"January 2012","Exports","Ukraine",403,205,"џэт-рту"
2012,"January 2012","Exports","Belarus",403,2859211,"џэт-рту"
2012,"January 2012","Imports","Rep. of Moldova",403,49345,"џэт-рту"
2012,"January 2012","Imports","Kazakhstan",403,1820200,"џэт-рту"
2012,"January 2012","Imports","Switzerland",403,10,"џэт-рту"
2013,"January 2013","Exports","Poland",403,46906,"џэт-рту"
2013,"January 2013","Exports","Serbia",403,1830,"џэт-рту"
2013,"January 2013","Re-imports","Russian Federation",403,458,"џэт-рту"
2013,"January 2013","Imports","Russian Federation",403,458,"џэт-рту"
2013,"January 2013","Exports","EU-28",403,2454380,"џэт-рту"
2013,"January 2013","Imports","United States of America",403,1638,"џэт-рту"
2013,"January 2013","Exports","Germany",403,336034,"џэт-рту"
2013,"January 2013","Exports","Latvia",403,34158,"џэт-рту"
2013,"January 2013","Exports","Greece",403,150,"џэт-рту"
2013,"January 2013","Exports","United States of America",403,NA,"џэт-рту"
2013,"January 2013","Imports","Georgia",403,113964,"џэт-рту"
2013,"January 2013","Imports","Rep. of Moldova",403,31112,"џэт-рту"
2013,"January 2013","Exports","Kazakhstan",403,78,"џэт-рту"
2013,"January 2013","Exports","France",403,300400,"џэт-рту"
2013,"January 2013","Imports","Armenia",403,35419,"џэт-рту"
2013,"January 2013","Exports","Estonia",403,179500,"џэт-рту"
2013,"January 2013","Exports","Finland",403,1192826,"џэт-рту"
2013,"January 2013","Imports","Azerbaijan",403,274495,"џэт-рту"
2013,"January 2013","Exports","Switzerland",403,2087,"џэт-рту"
2013,"January 2013","Exports","Lithuania",403,364292,"џэт-рту"
2013,"January 2013","Imports","Kazakhstan",403,NA,"џэт-рту"
2013,"January 2013","Exports","Belarus",403,4878685,"џэт-рту"
2013,"January 2013","Imports","Belarus",403,1164959,"џэт-рту"
2013,"January 2013","Imports","Ukraine",403,305949,"џэт-рту"
2013,"January 2013","Exports","Ukraine",403,168,"џэт-рту"
2014,"January 2014","Exports","Ireland",403,14515,"џэт-рту"
2014,"January 2014","Exports","United States of America",403,NA,"џэт-рту"
2014,"January 2014","Exports","EU-28",403,2708953,"џэт-рту"
2014,"January 2014","Imports","EU-28",403,16,"џэт-рту"
2014,"January 2014","Exports","Poland",403,116606,"џэт-рту"
2014,"January 2014","Exports","Switzerland",403,4358,"џэт-рту"
2014,"January 2014","Exports","Belarus",403,5587338,"џэт-рту"
2014,"January 2014","Imports","Belarus",403,1339472,"џэт-рту"
2014,"January 2014","Exports","Finland",403,1234136,"џэт-рту"
2014,"January 2014","Exports","Lithuania",403,307841,"џэт-рту"
2014,"January 2014","Exports","Kazakhstan",403,250636,"џэт-рту"
2014,"January 2014","Exports","Croatia",403,2112,"џэт-рту"
2014,"January 2014","Imports","Germany",403,16,"џэт-рту"
2014,"January 2014","Exports","Germany",403,317792,"џэт-рту"
2014,"January 2014","Imports","Azerbaijan",403,219589,"џэт-рту"
2014,"January 2014","Exports","France",403,230048,"џэт-рту"
2014,"January 2014","Exports","Slovenia",403,6856,"џэт-рту"
2014,"January 2014","Imports","Kazakhstan",403,2337854,"џэт-рту"
2014,"January 2014","Exports","Estonia",403,376871100,"џэт-рту"
2014,"January 2014","Exports","Italy",403,10898,"џэт-рту"
2014,"January 2014","Imports","Kyrgyzstan",403,102322,"џэт-рту"
2014,"January 2014","Imports","Ukraine",403,208703,"џэт-рту"
2014,"January 2014","Exports","Latvia",403,66155,"џэт-рту"
2014,"January 2014","Exports","Ukraine",403,173,"џэт-рту"
2014,"January 2014","Imports","Rep. of Moldova",403,16270,"џэт-рту"
2014,"January 2014","Exports","Rep. of Moldova",403,10,"џэт-рту"
2014,"January 2014","Imports","Armenia",403,59851,"џэт-рту"
2014,"January 2014","Exports","Austria",403,14900,"џэт-рту"
2014,"January 2014","Imports","Georgia",403,79952,"џэт-рту"
2015,"January 2015","Exports","Serbia",403,47147,"џэт-рту"
2015,"January 2015","Imports","Azerbaijan",403,14854,"џэт-рту"
2015,"January 2015","Exports","Switzerland",403,4647,"џэт-рту"
2015,"January 2015","Exports","EU-28",403,3518,"џэт-рту"
2015,"January 2015","Exports","Germany",403,3110,"џэт-рту"
2015,"January 2015","Imports","Germany",403,520,"џэт-рту"
2015,"January 2015","Exports","Italy",403,108,"џэт-рту"
2015,"January 2015","Imports","Israel",403,NA,"џэт-рту"
2015,"January 2015","Imports","Georgia",403,117619,"џэт-рту"
2015,"January 2015","Exports","Sweden",403,NA,"џэт-рту"
2015,"January 2015","Imports","EU-28",403,520,"џэт-рту"
2015,"January 2015","Imports","Armenia",403,48364,"џэт-рту"
2015,"January 2015","Imports","Ukraine",403,243799,"џэт-рту"
2015,"January 2015","Imports","Belarus",403,1306865,"џэт-рту"
2015,"January 2015","Imports","",403,794,"џэт-рту"
2015,"January 2015","Imports","Kyrgyzstan",403,166068,"џэт-рту"
2015,"January 2015","Imports","Kazakhstan",403,2134851,"џэт-рту"
2015,"January 2015","Exports","Kazakhstan",403,307780,"џэт-рту"
2015,"January 2015","Imports","Rep. of Moldova",403,49701,"џэт-рту"
2015,"January 2015","Exports","Belarus",403,6761278,"џэт-рту"
2016,"January 2016","Imports","",403,828,"џэт-рту"
2016,"January 2016","Exports","Serbia",403,15480,"џэт-рту"
2016,"January 2016","Exports","France",403,2,"џэт-рту"
2016,"January 2016","Exports","United States of America",403,39296,"џэт-рту"
2016,"January 2016","Exports","EU-28",403,10,"џэт-рту"
2016,"January 2016","Imports","Armenia",403,23365,"џэт-рту"
2016,"January 2016","Imports","Georgia",403,85483,"џэт-рту"
2016,"January 2016","Exports","Belarus",403,7914813,"џэт-рту"
2016,"January 2016","Exports","Spain",403,8,"џэт-рту"
2016,"January 2016","Imports","Kazakhstan",403,2103594,"џэт-рту"
2016,"January 2016","Exports","Kazakhstan",403,162968,"џэт-рту"
2016,"January 2016","Imports","Azerbaijan",403,NA,"џэт-рту"
2016,"January 2016","Imports","Kyrgyzstan",403,63676,"џэт-рту"
2016,"January 2016","Exports","Switzerland",403,6276,"џэт-рту"
2016,"January 2016","Exports","Ukraine",403,10,"џэт-рту"
2016,"January 2016","Imports","Belarus",403,972578,"џэт-рту"
2017,"January 2017","Exports","",403,1708,"џэт-рту"
2017,"January 2017","Imports","Georgia",403,116603,"џэт-рту"
2017,"January 2017","Exports","Norway",403,163,"џэт-рту"
2017,"January 2017","Exports","Belarus",403,0,"џэт-рту"
2017,"January 2017","Imports","United States of America",403,1105,"џэт-рту"
2017,"January 2017","Imports","Armenia",403,47750,"џэт-рту"
2017,"January 2017","Imports","Kyrgyzstan",403,357050,"џэт-рту"
2017,"January 2017","Exports","Ukraine",403,45,"џэт-рту"
2017,"January 2017","Exports","Serbia",403,8326,"џэт-рту"
2017,"January 2017","Exports","Switzerland",403,3159,"џэт-рту"
2017,"January 2017","Imports","Belarus",403,907268,"џэт-рту"
2017,"January 2017","Imports","Azerbaijan",403,2781,"џэт-рту"
2017,"January 2017","Exports","Kazakhstan",403,309134,"џэт-рту"
2017,"January 2017","Imports","Kazakhstan",403,1982046,"џэт-рту"
2017,"January 2017","Imports","Mongolia",403,49570,"џэт-рту"
2018,"January 2018","Exports","Switzerland",403,8752,"џэт-рту"
2018,"January 2018","Imports","Israel",403,9451,"џэт-рту"
2018,"January 2018","Exports","EU-28",403,1,"џэт-рту"
2018,"January 2018","Exports","Belarus",403,0,"џэт-рту"
2018,"January 2018","Imports","Belarus",403,1025418,"џэт-рту"
2018,"January 2018","Imports","Slovenia",403,63,"џэт-рту"
2018,"January 2018","Exports","Armenia",403,32794,"џэт-рту"
2018,"January 2018","Exports","Serbia",403,3440,"џэт-рту"
2018,"January 2018","Exports","Poland",403,1,"џэт-рту"
2018,"January 2018","Imports","Mongolia",403,79263,"џэт-рту"
2018,"January 2018","Imports","United States of America",403,3867,"џэт-рту"
2018,"January 2018","Imports","Georgia",403,137792,"џэт-рту"
2018,"January 2018","Imports","Azerbaijan",403,NA,"џэт-рту"
2018,"January 2018","Exports","Kazakhstan",403,390912,"џэт-рту"
2018,"January 2018","Imports","Kazakhstan",403,2385415,"џэт-рту"
2018,"January 2018","Exports","Ukraine",403,79,"џэт-рту"
2018,"January 2018","Imports","Rep. of Moldova",403,63103,"џэт-рту"
2018,"January 2018","Imports","Armenia",403,35159,"џэт-рту"
2018,"January 2018","Imports","Kyrgyzstan",403,134203,"џэт-рту"
2019,"January 2019","Exports","Poland",403,33,"џэт-рту"
2019,"January 2019","Exports","Brazil",403,111,"џэт-рту"
2019,"January 2019","Exports","Serbia",403,10319,"џэт-рту"
2019,"January 2019","Imports","",403,251730,"џэт-рту"
2019,"January 2019","Imports","United States of America",403,3072,"џэт-рту"
2019,"January 2019","Imports","Kazakhstan",403,1699552,"џэт-рту"
2019,"January 2019","Imports","",403,237,"џэт-рту"
